line_id,bus0_id,bus1_id,voltage_kv,length_pdf,in_csv,geometry,connection_type,length_km,r_pu,x_pu,b_pu,rating_mva,is_transformer
L0001,0,1,66,24.759,False,"[[710.28, 432.751], [710.28, 414.751], [710.032, 414.827], [709.758, 414.909], [709.462, 414.996], [709.145, 415.089], [708.812, 415.186], [708.464, 415.287], [708.106, 415.39], [707.74, 415.496], [707.368, 415.603], [706.995, 415.711], [706.622, 415.819], [706.254, 415.926], [705.892, 416.032], [705.54, 416.136], [705.201, 416.236], [704.877, 416.333], [704.572, 416.426], [704.289, 416.514], [704.031, 416.596], [703.8, 416.671]]",actual,3.4663,0.002387,0.030477,0.00041371,50.0,
L0002,1,28,66,44.676,False,"[[667.32, 427.951], [700.44, 420.391], [701.16, 409.711]]",actual,6.2546,0.004308,0.054994,0.00074652,50.0,
L0003,1,77,66,71.856,False,"[[702.48, 411.751], [705.24, 420.271], [767.64, 412.351]]",actual,10.0598,0.006928,0.088451,0.00120069,50.0,
L0004,2,3,66,43.006,False,"[[386.64, 512.791], [387.198, 512.54], [387.756, 512.291], [388.314, 512.043], [388.872, 511.797], [389.43, 511.552], [389.988, 511.308], [390.546, 511.066], [391.104, 510.825], [391.662, 510.585], [392.22, 510.346], [392.778, 510.108], [393.336, 509.871], [393.894, 509.634], [394.452, 509.398], [395.01, 509.163], [395.568, 508.928], [396.126, 508.694], [396.684, 508.459], [397.242, 508.225], [397.8, 507.991], [397.92, 492.871], [397.577, 492.853], [397.233, 492.835], [396.887, 492.817], [396.54, 492.799], [396.191, 492.781], [395.842, 492.763], [395.492, 492.745], [395.142, 492.727], [394.791, 492.709], [394.44, 492.691], [394.089, 492.673], [393.738, 492.655], [393.388, 492.637], [393.038, 492.619], [392.689, 492.601], [392.34, 492.583], [391.993, 492.565], [391.647, 492.547], [391.303, 492.529], [390.96, 492.511], [383.4, 488.071]]",actual,6.0208,0.004147,0.052938,0.00071861,50.0,
L0005,3,96,66,37.5,False,"[[418.32, 484.831], [414.72, 487.711], [408.6, 483.151], [405.72, 485.311], [405.571, 485.273], [405.242, 485.264], [404.745, 485.281], [404.096, 485.322], [403.307, 485.382], [402.393, 485.46], [401.366, 485.552], [400.242, 485.655], [399.034, 485.766], [397.755, 485.881], [396.419, 485.999], [395.041, 486.115], [393.633, 486.226], [392.21, 486.331], [390.786, 486.425], [389.373, 486.505], [387.987, 486.569], [386.64, 486.614], [385.346, 486.635], [384.12, 486.631]]",actual,5.25,0.003616,0.04616,0.00062661,50.0,
L0006,3,73,66,55.718,False,"[[382.32, 486.271], [367.08, 478.231], [375.36, 453.511], [383.52, 444.151]]",actual,7.8005,0.005372,0.068586,0.00093103,50.0,
L0007,3,159,66,11.792,False,"[[382.2, 487.951], [370.68, 490.471]]",actual,1.6509,0.001137,0.014515,0.00019704,50.0,
L0008,5,6,66,80.745,False,"[[200.28, 431.551], [205.8, 423.271], [209.52, 403.711], [225.24, 400.471], [225.567, 398.928], [225.898, 397.359], [226.235, 395.766], [226.576, 394.151], [226.922, 392.514], [227.271, 390.857], [227.625, 389.182], [227.982, 387.49], [228.342, 385.783], [228.705, 384.061], [229.071, 382.327], [229.439, 380.582], [229.809, 378.827], [230.182, 377.064], [230.556, 375.294], [230.931, 373.518], [231.307, 371.739], [231.684, 369.957], [232.062, 368.174], [232.44, 366.391]]",actual,11.3043,0.007785,0.099393,0.00134922,50.0,
L0009,5,33,66,77.332,False,"[[200.28, 429.631], [191.4, 421.231], [181.08, 416.191], [167.4, 416.311], [156.0, 413.191], [147.72, 408.751], [140.16, 398.791], [143.64, 393.631]]",actual,10.8265,0.007456,0.095192,0.00129219,50.0,
L0010,5,52,66,42.324,False,"[[197.64, 431.311], [181.68, 452.191], [188.64, 459.631], [192.84, 455.551]]",actual,5.9254,0.004081,0.052099,0.00070722,50.0,
L0011,5,52,66,32.54,False,"[[191.04, 453.271], [187.44, 454.711], [184.44, 451.831], [199.2, 432.271]]",actual,4.5556,0.003137,0.040055,0.00054373,50.0,
L0012,5,104,66,32.53,False,"[[197.76, 431.431], [196.155, 431.527], [194.543, 431.6], [192.925, 431.653], [191.302, 431.688], [189.675, 431.707], [188.044, 431.713], [186.411, 431.709], [184.775, 431.696], [183.138, 431.678], [181.5, 431.656], [179.862, 431.634], [178.225, 431.613], [176.589, 431.596], [174.956, 431.585], [173.325, 431.583], [171.698, 431.592], [170.075, 431.616], [168.457, 431.655], [166.845, 431.712], [165.24, 431.791]]",actual,4.5542,0.003137,0.040043,0.00054356,50.0,
L0013,6,55,66,27.586,False,"[[240.72, 380.431], [245.76, 366.271], [241.2, 364.231], [240.822, 364.231], [240.444, 364.231], [240.066, 364.231], [239.688, 364.231], [239.31, 364.231], [238.932, 364.231], [238.554, 364.231], [238.176, 364.231], [237.798, 364.231], [237.42, 364.231], [237.042, 364.231], [236.664, 364.231], [236.286, 364.231], [235.908, 364.231], [235.53, 364.231], [235.152, 364.231], [234.774, 364.231], [234.396, 364.231], [234.018, 364.231], [233.64, 364.231]]",actual,3.862,0.00266,0.033957,0.00046095,50.0,
L0014,6,103,66,57.291,False,"[[185.16, 369.511], [194.76, 356.671], [195.61, 356.352], [196.635, 356.077], [197.815, 355.842], [199.13, 355.644], [200.561, 355.481], [202.089, 355.348], [203.693, 355.244], [205.355, 355.164], [207.053, 355.106], [208.77, 355.066], [210.485, 355.042], [212.178, 355.03], [213.831, 355.026], [215.422, 355.029], [216.934, 355.034], [218.345, 355.039], [219.637, 355.04], [220.79, 355.035], [221.784, 355.02], [222.6, 354.991], [232.56, 363.751]]",actual,8.0207,0.005524,0.070522,0.00095731,50.0,
L0015,6,353,66,71.089,False,"[[232.32, 364.471], [234.48, 347.911], [253.92, 315.511], [262.56, 313.231], [269.76, 315.871]]",actual,9.9525,0.006854,0.087507,0.00118787,50.0,
L0016,7,22,66,28.344,False,"[[733.56, 204.271], [740.76, 208.231], [760.68, 211.111]]",actual,3.9682,0.002733,0.03489,0.00047362,50.0,
L0017,7,106,66,29.28,False,"[[761.64, 213.151], [761.64, 242.431]]",actual,4.0992,0.002823,0.036042,0.00048926,50.0,
691K,8,9,66,111.496,False,"[[408.84, 460.231], [396.24, 457.591], [383.52, 465.511], [364.2, 502.231], [356.16, 515.791], [355.2, 527.791], [360.24, 530.671], [360.625, 530.684], [361.023, 530.687], [361.432, 530.681], [361.852, 530.667], [362.28, 530.647], [362.715, 530.62], [363.156, 530.589], [363.602, 530.554], [364.05, 530.516], [364.5, 530.476], [364.95, 530.435], [365.398, 530.395], [365.844, 530.355], [366.285, 530.318], [366.72, 530.283], [367.148, 530.253], [367.568, 530.227], [367.977, 530.208], [368.375, 530.195], [368.76, 530.191]]",actual,15.6094,0.01075,0.137246,0.00186306,50.0,
L0018,8,73,66,28.066,False,"[[385.2, 443.791], [396.0, 453.391], [408.6, 458.551]]",actual,3.9292,0.002706,0.034548,0.00046897,50.0,
L0019,8,51,66,32.951,False,"[[412.92, 438.391], [443.88, 427.111]]",actual,4.6131,0.003177,0.040561,0.0005506,50.0,
L0020,8,51,66,13.773,False,"[[442.2, 440.311], [443.64, 432.871], [446.88, 427.591]]",actual,1.9282,0.001328,0.016954,0.00023014,50.0,
L0021,10,11,66,71.512,False,"[[607.92, 540.991], [595.32, 515.671], [582.24, 489.871], [590.88, 478.471]]",actual,10.0117,0.006895,0.088027,0.00119494,50.0,
L0022,10,12,66,64.814,False,"[[622.08, 527.431], [616.92, 520.111], [603.12, 521.311], [566.88, 542.551]]",actual,9.074,0.006249,0.079783,0.00108302,50.0,
L0023,10,12,66,40.71,False,"[[603.72, 524.191], [568.56, 544.711]]",actual,5.6994,0.003925,0.050112,0.00068025,50.0,
L0024,10,13,66,36.167,False,"[[609.36, 540.751], [594.12, 547.231], [592.92, 549.151], [588.48, 546.031], [585.36, 551.911], [580.68, 554.311]]",actual,5.0634,0.003487,0.04452,0.00060434,50.0,
L0025,10,57,66,30.924,False,"[[623.4, 525.151], [606.72, 499.111]]",actual,4.3294,0.002982,0.038066,0.00051673,50.0,
L0026,10,83,66,93.127,False,"[[610.92, 542.911], [595.44, 549.751], [575.16, 580.711], [543.72, 604.111]]",actual,13.0378,0.008979,0.114634,0.00155612,50.0,
L0027,10,93,66,41.777,False,"[[626.28, 526.231], [647.88, 490.471]]",actual,5.8488,0.004028,0.051425,0.00069808,50.0,
L0028,10,94,66,10.761,False,"[[624.12, 525.151], [625.44, 514.471]]",actual,1.5065,0.001038,0.013246,0.00017981,50.0,
L0029,10,186,66,17.443,False,"[[629.64, 565.711], [628.68, 574.831], [625.32, 582.391]]",actual,2.442,0.001682,0.021471,0.00029147,50.0,
L0030,10,388,33,58.617,False,"[[610.2, 542.431], [616.44, 550.831], [614.88, 567.511], [612.6, 574.951], [612.12, 581.431], [613.8, 590.311], [612.96, 598.351]]",actual,8.2064,0.042727,0.293892,0.0002681,20.0,
L0031,11,57,66,28.062,False,"[[606.72, 499.111], [591.6, 475.471]]",actual,3.9287,0.002706,0.034543,0.00046891,50.0,
L0032,11,87,66,12.134,False,"[[586.92, 477.991], [578.4, 486.631]]",actual,1.6988,0.00117,0.014936,0.00020275,50.0,
L0033,11,27,66,57.867,False,"[[591.48, 474.991], [636.24, 451.831], [636.323, 451.926], [636.327, 451.896], [636.261, 451.755], [636.132, 451.517], [635.951, 451.196], [635.726, 450.804], [635.465, 450.357], [635.178, 449.867], [634.874, 449.349], [634.56, 448.816], [634.246, 448.283], [633.942, 447.762], [633.655, 447.268], [633.394, 446.814], [633.169, 446.414], [632.988, 446.083], [632.859, 445.833], [632.793, 445.678], [632.797, 445.633], [632.88, 445.711]]",actual,8.1014,0.005579,0.071231,0.00096694,50.0,
L0034,13,14,66,41.851,False,"[[576.36, 567.871], [584.04, 557.671], [592.32, 545.311], [591.6, 541.591], [585.96, 539.671], [584.16, 535.591]]",actual,5.8591,0.004035,0.051516,0.00069931,50.0,
L0035,14,165,66,12.198,False,"[[558.36, 581.071], [570.12, 584.311]]",actual,1.7077,0.001176,0.015015,0.00020382,50.0,
L0036,14,179,66,11.805,False,"[[566.64, 573.991], [577.92, 577.471]]",actual,1.6527,0.001138,0.014531,0.00019726,50.0,
L0037,14,184,66,15.184,False,"[[581.16, 593.551], [576.72, 579.031]]",actual,2.1258,0.001464,0.018691,0.00025372,50.0,
L0038,14,185,66,13.054,False,"[[587.28, 583.111], [580.92, 571.711]]",actual,1.8276,0.001259,0.016069,0.00021813,50.0,
L0039,15,16,66,40.43,False,"[[730.2, 119.191], [724.56, 121.471], [717.24, 125.071], [718.56, 136.471], [718.503, 137.284], [718.442, 138.07], [718.376, 138.832], [718.307, 139.572], [718.234, 140.294], [718.158, 141.002], [718.081, 141.698], [718.001, 142.385], [717.921, 143.067], [717.84, 143.746], [717.759, 144.427], [717.679, 145.111], [717.599, 145.803], [717.522, 146.505], [717.446, 147.221], [717.373, 147.953], [717.304, 148.705], [717.238, 149.48], [717.177, 150.281], [717.12, 151.111]]",actual,5.6602,0.003898,0.049767,0.00067557,50.0,
L0040,16,21,66,31.371,False,"[[700.56, 171.511], [712.8, 158.911], [713.485, 158.929], [714.171, 158.947], [714.859, 158.965], [715.548, 158.983], [716.239, 159.001], [716.93, 159.019], [717.622, 159.037], [718.314, 159.055], [719.007, 159.073], [719.7, 159.091], [720.393, 159.109], [721.086, 159.127], [721.778, 159.145], [722.47, 159.163], [723.161, 159.181], [723.851, 159.199], [724.541, 159.217], [725.229, 159.235], [725.915, 159.253], [726.6, 159.271]]",actual,4.3919,0.003025,0.038616,0.0005242,50.0,
L0041,16,21,66,46.61,False,"[[699.48, 173.191], [714.6, 175.951], [720.36, 179.311], [723.96, 179.911], [728.04, 159.391]]",actual,6.5254,0.004494,0.057374,0.00077884,50.0,
L0042,17,18,66,60.864,False,"[[730.92, 307.591], [730.68, 301.711], [735.0, 290.551], [730.8, 270.631], [734.04, 259.711], [744.96, 262.471]]",actual,8.521,0.005868,0.07492,0.00101701,50.0,
L0043,18,106,66,32.151,False,"[[760.92, 242.191], [760.8, 248.911], [745.08, 262.471], [743.04, 266.671]]",actual,4.5011,0.0031,0.039576,0.00053723,50.0,
L0044,18,387,33,20.892,False,"[[742.32, 272.551], [743.04, 287.791], [748.08, 290.311]]",actual,2.9249,0.015229,0.104748,9.556e-05,20.0,
L0045,19,20,66,10.245,False,"[[683.4, 434.791], [681.0, 424.831]]",actual,1.4343,0.000988,0.012611,0.00017119,50.0,
L0046,21,22,66,89.106,False,"[[699.12, 175.951], [701.88, 187.471], [704.238, 187.47], [706.596, 187.468], [708.954, 187.464], [711.311, 187.459], [713.668, 187.452], [716.025, 187.445], [718.381, 187.437], [720.736, 187.429], [723.091, 187.42], [725.445, 187.411], [727.798, 187.402], [730.15, 187.393], [732.501, 187.385], [734.851, 187.377], [737.199, 187.37], [739.547, 187.364], [741.892, 187.358], [744.237, 187.355], [746.579, 187.352], [748.92, 187.351], [747.72, 190.591], [732.24, 196.471], [729.36, 199.711], [733.2, 204.151]]",actual,12.4748,0.008591,0.109685,0.00148893,50.0,
L0047,21,71,66,58.427,False,"[[697.2, 173.191], [677.16, 145.591], [669.96, 137.191], [658.08, 131.311]]",actual,8.1798,0.005633,0.07192,0.00097629,50.0,
L0048,21,110,66,35.985,False,"[[696.48, 174.391], [690.0, 174.391], [686.28, 178.231], [671.52, 175.351], [671.52, 166.231]]",actual,5.0379,0.00347,0.044296,0.0006013,50.0,
L0049,21,134,66,38.598,False,"[[697.8, 173.191], [702.84, 159.271], [706.44, 135.751]]",actual,5.4037,0.003722,0.047512,0.00064496,50.0,
L0050,22,69,66,32.297,False,"[[727.32, 235.111], [730.32, 215.911], [740.64, 208.231]]",actual,4.5216,0.003114,0.039756,0.00053967,50.0,
L0051,23,24,66,54.007,False,"[[514.68, 446.071], [510.72, 459.511], [483.72, 460.111], [471.24, 463.711]]",actual,7.561,0.005207,0.06648,0.00090244,50.0,
