bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
151,154.2,692.76,2,substation_or_sw,開閉所,高松,False,,39.24534693762038,140.8316482051157,PQ,0.0,0.0,0.0,0.0,1.0
152,226.8,786.36,2,junction,,221D/,False,,39.12288736553461,141.00814369481748,PQ,0.0,0.0,0.0,0.0,1.0
153,80.64,728.88,1,substation_or_sw,変電所,221Ｎ,False,,39.13491540215961,140.7065068221819,PQ,4.0,1.9373,0.0,0.0,1.0
154,93.12,728.88,1,junction,,青山,False,,39.142677265879904,140.7302502565028,PQ,0.0,0.0,0.0,0.0,1.0
155,643.8,377.76,1,generator,発電所,(320801),False,,40.11393209668926,141.63398275054504,PQ,0.0,0.0,5.0,2.4216,1.0
156,630.48,380.04,1,junction,,(320801),False,,40.10156492584595,141.60957591827957,PQ,0.0,0.0,0.0,0.0,1.0
157,609.48,287.1,0,generator,発電所,(320802),False,,40.25493493450747,141.5315209736178,PQ,0.0,0.0,5.0,2.4216,1.0
158,478.92,259.68,1,junction,,軽米,False,,40.22283583057268,141.2718869104981,PQ,0.0,0.0,0.0,0.0,1.0
159,477.84,248.52,1,generator,発電所,軽米,False,,40.24214872455837,141.2652569924352,PQ,0.0,0.0,5.0,2.4216,1.0
160,414.6,359.16,1,generator,発電所,(320104),False,,40.00469014035175,141.19030011750934,PQ,0.0,0.0,5.0,2.4216,1.0
161,426.12,356.52,1,junction,,北岩手,False,,40.01658247593391,141.21113482895316,PQ,0.0,0.0,0.0,0.0,1.0
162,287.76,597.84,1,generator,発電所,(320307),False,,39.498390296851944,141.04683483378912,PQ,0.0,0.0,5.0,2.4216,1.0
163,323.52,711.12,1,generator,発電所,(320301),False,,39.31777665097076,141.1613096225114,PQ,0.0,0.0,5.0,2.4216,1.0
164,580.02,921.36,0,generator,発電所,(320905),False,,39.10082138110008,141.73549651127288,PQ,0.0,0.0,5.0,2.4216,1.0
165,564.0,930.3,0,substation_or_sw,変電所,(320905),False,,39.07484867108717,141.70868323828154,PQ,4.0,1.9373,0.0,0.0,1.0
166,350.52,1094.641,1,generator,発電所,(320701),False,,38.64778497146027,141.36990741706742,PQ,0.0,0.0,5.0,2.4216,1.0
167,342.48,1085.521,1,substation_or_sw,開閉所,(320701),False,,38.659116035977064,141.35087229480243,PQ,0.0,0.0,0.0,0.0,1.0
168,417.36,410.4,1,junction,,葛巻(開),False,,39.91464948568921,141.21655762260178,PQ,0.0,0.0,0.0,0.0,1.0
169,429.48,410.4,1,generator,発電所,(320101),False,,39.922187449494494,141.23961615016344,PQ,0.0,0.0,5.0,2.4216,1.0
170,597.76,267.88,1,generator,発電所,(320804),False,,40.28206365981065,141.50134394626983,PQ,0.0,0.0,5.0,2.4216,1.0
