bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
287,252.42,1057.321,1,generator,発電所,,False,,36.92869309671631,138.32609543174175,PQ,0.0,0.0,5.0,2.4216,1.0
288,193.14,429.54,0,generator,発電所,,False,,37.8715169810391,138.44711118381707,PQ,0.0,0.0,5.0,2.4216,1.0
289,740.16,380.52,1,generator,発電所,,False,,38.28156391693839,139.71912623700416,PQ,0.0,0.0,5.0,2.4216,1.0
290,481.44,601.62,1,generator,発電所,,False,,37.778993242099325,139.03658594269504,PQ,0.0,0.0,5.0,2.4216,1.0
291,608.34,603.48,1,generator,発電所,,False,,37.85348357718807,139.32626302430157,PQ,0.0,0.0,5.0,2.4216,1.0
292,604.08,611.1,1,generator,発電所,,False,,37.83900278182876,139.31339740084815,PQ,0.0,0.0,5.0,2.4216,1.0
293,622.08,476.1,1,generator,発電所,,False,,38.06050233150421,139.40979378397753,PQ,0.0,0.0,5.0,2.4216,1.0
294,561.42,529.62,1,generator,発電所,,False,,37.94004807580503,139.24907692868564,PQ,0.0,0.0,5.0,2.4216,1.0
295,449.4,959.081,1,source,上位系統電源,塩沢_SRC,False,,37.139643545287484,138.8007395072449,SL,0.0,0.0,0.0,0.0,1.05
296,660.274,360.731,1,source,上位系統電源,村上_SRC,False,,38.201327374229194,139.52802616754013,PV,0.0,0.0,16.0,7.7492,1.05
297,101.04,967.581,1,source,上位系統電源,田海_SRC,False,,36.91393863998867,137.99996811321427,PV,0.0,0.0,16.0,7.7492,1.05
