bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
159,260.88,277.08,1,generator,発電所,(330207),False,,40.160636239267056,140.04920807283258,PQ,0.0,0.0,5.0,2.4216,1.0
160,206.64,791.76,1,generator,発電所,(330620),False,,39.2490621371935,139.94137044490765,PQ,0.0,0.0,5.0,2.4216,1.0
161,260.64,816.12,1,generator,発電所,(330623),False,,39.19769193371928,140.03358397901624,PQ,0.0,0.0,5.0,2.4216,1.0
162,149.16,559.2,1,generator,発電所,(330402),False,,39.67288155770531,139.84904516841732,PQ,0.0,0.0,5.0,2.4216,1.0
163,188.88,827.52,1,substation_or_sw,開閉所,象潟,False,,39.18776030430835,139.9098072410785,PQ,0.0,0.0,0.0,0.0,1.0
164,492.84,371.64,1,generator,発電所,(330109),False,,39.95797982528408,140.44560087214376,PQ,0.0,0.0,5.0,2.4216,1.0
165,268.8,534.48,1,generator,発電所,八橋,False,,39.69964707004826,140.05556996017407,PQ,0.0,0.0,5.0,2.4216,1.0
166,336.0,382.56,1,substation_or_sw,開閉所,八郎潟,False,,39.96127661048733,140.17546707091796,PQ,0.0,0.0,0.0,0.0,1.0
167,569.76,139.2,1,junction,,,True,N,40.36204267228908,140.5844923524524,PQ,0.0,0.0,0.0,0.0,1.0
168,563.4,210.72,1,junction,,釈迦内,False,,40.235199047702196,140.57153245798148,PQ,0.0,0.0,0.0,0.0,1.0
169,297.48,302.16,1,generator,発電所,(330204),False,,40.11050979341828,140.1114665385525,PQ,0.0,0.0,5.0,2.4216,1.0
170,234.72,415.56,1,generator,発電所,(330303),False,,39.91704951649299,140.0002949484839,PQ,0.0,0.0,5.0,2.4216,1.0
171,492.48,621.6,1,generator,発電所,(330804),False,,39.511485937496154,140.43792789688578,PQ,0.0,0.0,5.0,2.4216,1.0
172,486.24,607.92,1,junction,,(330804),True,unknown,39.53683217388083,140.4275787126621,PQ,0.0,0.0,0.0,0.0,1.0
173,587.16,939.72,1,generator,発電所,(330701),False,,38.92940707718697,140.59183718328578,PQ,0.0,0.0,5.0,2.4216,1.0
174,306.72,239.76,1,generator,発電所,(330210),False,,40.2206420432441,140.12912379257173,PQ,0.0,0.0,5.0,2.4216,1.0
175,306.72,251.52,1,junction,,(330210),False,,40.19963314702233,140.12879193645665,PQ,0.0,0.0,0.0,0.0,1.0
176,269.64,493.56,1,generator,発電所,(330304),False,,39.77262731510897,140.05816980989735,PQ,0.0,0.0,5.0,2.4216,1.0
177,280.68,817.32,1,junction,,(330610),False,,39.192634287636665,140.06802669105392,PQ,0.0,0.0,0.0,0.0,1.0
178,286.32,805.08,1,generator,発電所,(330609),False,,39.213680615487654,140.07807508046392,PQ,0.0,0.0,5.0,2.4216,1.0
179,290.64,370.44,1,generator,発電所,(330301),False,,39.98952412767775,140.09777228760225,PQ,0.0,0.0,5.0,2.4216,1.0
180,303.24,369.84,1,junction,,(330301),True,unknown,39.98876392916791,140.119466107451,PQ,0.0,0.0,0.0,0.0,1.0
181,247.08,779.76,1,generator,発電所,由利,False,,39.264619678904765,140.0112815630786,PQ,0.0,0.0,5.0,2.4216,1.0
182,208.68,780.72,1,generator,発電所,平沢,False,,39.26848815182965,139.94519157475895,PQ,0.0,0.0,5.0,2.4216,1.0
183,520.56,801.12,1,junction,,羽後増田,False,,39.18669578207131,140.48117050588084,PQ,0.0,0.0,0.0,0.0,1.0
184,528.96,457.68,1,junction,,(330107),True,unknown,39.7990199150302,140.50531331789895,PQ,0.0,0.0,0.0,0.0,1.0
185,544.04,454.2,1,generator,発電所,楢森,False,,39.803044152265805,140.5313549707971,PQ,0.0,0.0,5.0,2.4216,1.0
186,480.48,221.88,1,substation_or_sw,開閉所,岩瀬,False,,40.22731887156322,140.4285629628791,PQ,0.0,0.0,0.0,0.0,1.0
187,492.48,218.16,1,substation_or_sw,変電所,岩瀬,False,,40.23221970379787,140.44931259340532,PQ,4.0,1.9373,0.0,0.0,1.0
188,659.44,275.24,3,substation_or_sw,1次変電所,花輪,False,,40.10597142552179,140.73493782497778,PQ,0.0,0.0,0.0,0.0,1.0
189,646.44,373.2,1,generator,発電所,(330112),False,,39.93285899144188,140.70980844251233,PQ,0.0,0.0,5.0,2.4216,1.0
190,657.96,296.88,1,junction,,花輪,True,E/N,40.067527394932874,140.73178099038086,PQ,0.0,0.0,0.0,0.0,1.0
191,665.52,316.2,1,generator,発電所,(330111),False,,40.03191353112933,140.74424193124037,PQ,0.0,0.0,5.0,2.4216,1.0
192,310.76,576.32,3,substation_or_sw,開閉所,中央,False,,39.61880001271337,140.12657675400777,PQ,0.0,0.0,0.0,0.0,1.0
193,338.32,581.84,3,substation_or_sw,開閉所,南通,False,,39.604931380464635,140.17383487724726,PQ,0.0,0.0,0.0,0.0,1.0
194,332.52,559.08,1,substation_or_sw,開閉所,広小路,False,,39.64643479398439,140.16449889277135,PQ,0.0,0.0,0.0,0.0,1.0
195,323.16,266.64,1,substation_or_sw,変電所,能代,False,,40.17023127956666,140.15664844252544,PQ,4.0,1.9373,0.0,0.0,1.0
196,118.56,585.24,1,junction,,(330402),False,,39.630811198427445,139.79566647229922,PQ,0.0,0.0,0.0,0.0,1.0
197,102.24,409.26,2,substation_or_sw,開閉所,男鹿(配),False,,39.94756730509776,139.77255573036095,PQ,0.0,0.0,0.0,0.0,1.0
198,120.36,405.6,1,generator,発電所,(330307),False,,39.951471081186604,139.80383244211637,PQ,0.0,0.0,5.0,2.4216,1.0
