bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side
36,483.977,696.971,7,substation_or_sw,変電所,三条,False,
37,545.64,615.36,3,substation_or_sw,開閉所,新津,False,
38,556.663,645.343,3,substation_or_sw,開閉所,五泉,False,
39,604.32,699.72,1,generator,発電所,(370501),False,
40,615.96,644.04,1,junction,,(370403),True,unknown
41,586.62,629.04,2,substation_or_sw,開閉所,安田,False,
42,633.93,664.62,2,generator,発電所,三川,False,
43,503.22,782.7,2,substation_or_sw,開閉所,栃尾,False,
44,497.88,771.72,3,substation_or_sw,開閉所,栃尾,False,
45,566.16,766.44,1,generator,発電所,(371102),False,
46,240.267,1012.48,6,generator,発電所,新井,False,
47,205.02,1096.261,2,generator,発電所,(371702),False,
